%  file: brw_F12_MM.dat
%  date: Mon, Mar 8, 2021 2:29:42 PM
%  
%  Chloroflurocarbon-12 (F12) data from hourly in situ samples analyzed on a gas chromatograph located 
%  at Pt. Barrow (BRW), Alaska (71.3 N, 156.6 W, elevation: 8 m). 
%  
%  Atmospheric Measurements from the NOAA/ESRL Chromatograph for Atmospheric Trace Species 
%  (CATS) Program.  This GC replaces the RITS GCs operated during the period of 1986 through 2000.
%  This work was funded in part by the Atmospheric Chemistry Project of NOAA's Climate and
%  Global Change Program.
%  
%  (PIs) Geoffrey S. Dutton, Dr. James W. Elkins, Dr. Bradley D. Hall
%  
%  National Oceanic and Atmospheric Administration (NOAA)
%  Earth System Research Laboratory (ESRL)
%  325 Broadway, R/GML
%  Boulder, CO 80305-3328
%  
%  Email:  Geoff.Dutton@noaa.gov; James.W.Elkins@noaa.gov; Bradley.Hall@noaa.gov
%  Phone:      (303) 497-6086      (303) 497-6224        (303) 497-7011
%  Fax:   (303) 497-6290
%  
%  See (http://www.esrl.noaa.gov/gmd/obop/) for station statistics and personnel.
%  
%  Data use policy:
%  If you use this data in a publication or report, we would appreciate that you contact the principal
%  investigators (PIs) first and discuss your interests.  We are trying to encourage scientific discussion.
%  The PIs can discuss the quality of the data and any potential problems with its analysis.  Recent data (less
%  than 1.5 years) are considered preliminary.  Please contact the PIs for more information.
%  
%  The data should be cited in presentations or publications as the flowing:  Chloroflurocarbon-12 data from 
%  the NOAA/ESRL halocarbons in situ program. 
%  
%  DOI:  http://doi.org/10.7289/V5X0659V
%  
%  Calibration scale used:  NOAA 2008
%  
%  More information about the calibration scale can be found at: 
%  http://www.esrl.noaa.gov/gmd/ccl/
%  
%  The CATS GCs sample air once an hour.  Monthly median data are provided in parts-per-trillion, ppt. 
%  Abbreviations used:
%  yr=year, mon=month, m=monthly data; gc=type of sample--in situ GC data, sd=standard deviation of samples,
%  n=number of samples, brw=Pt. Barrow, Alaska, sum=Summit, Greenland, nwr= Niwot Ridge, Colorado
%  mlo=Mauna Loa, Hawaii, smo = American Samoa, spo=South Pole, Antarctica
%  NAN=not a number or no data, and space(s) is the delimiter.
%  
%  The standard deviation (unc) reported is the estimate of insturmental precision.  
%  The standard deviation (sd) reported is the estimate of atmospheric variability.  
%  
%  year, month, monthly median of F12 in ppt, uncertainty (unc), std. dev. (sd), number of samples
%
% F12catsBRWyr F12catsBRWmon F12catsBRWm F12catsBRWunc F12catsBRWsd F12catsBRWn
2017       2    511.31      1.25      1.07    387
2017       3    510.25      1.18      1.64    697
2017       4    509.54      1.22      1.60    695
2017       5    509.12      0.80      1.34    736
2017       6    509.06      0.88      1.43    614
2017       7    508.98      1.13      1.73    684
2017       8    508.45      0.77      1.35    699
2017       9    508.28      0.76      1.45    688
2017      10    508.23      0.83      1.60    729
2017      11    508.24      0.86      1.58    710
2017      12    507.67      1.20      1.82    737
2018       1    506.78      1.35      1.85    738
2018       2    506.69      1.58      2.12    659
2018       3    506.78      1.20      1.73    725
2018       4    506.65      1.16      1.76    711
2018       5    506.09      1.26      1.89    736
2018       6    505.47      1.21      1.81    664
2018       7    504.64      1.15      1.66    741
2018       8    503.77      1.20      1.71    711
2018       9    503.51      1.35      2.07    711
2018      10    503.33      1.55      2.14    687
2018      11    503.69      1.60      2.38    715
2018      12    503.34      1.63      2.21    687
2019       1    503.16      1.64      2.33    729
2019       2    503.26      1.87      2.29    663
2019       3    502.71      1.55      2.15    732
2019       4    502.52      1.56      2.29    705
2019       5    502.16      1.49      2.06    723
2019       6    501.35      1.79      2.15    703
2019       7    500.80      2.47      2.61    696
2019       8    499.36      1.62      2.23    698
2019       9    498.98      1.47      2.42    602
2019      10    498.98      1.68      2.30    742
2019      11    498.79      1.82      2.50    709
2019      12    498.86      1.66      2.29    712
2020       1    498.43      1.81      2.41    735
2020       2    499.10      1.68      2.83    694
2020       3    498.67      1.80      2.66    738
2020       4    498.58      1.74      2.41    720
2020       5    498.16      1.60      2.38    736
2020       6    497.93      1.53      2.21    715
2020       7    497.47      1.56      2.11    703
2020       8    497.10      1.63      2.46    714
2020       9    496.24      1.60      2.37    703
2020      10    496.04      1.88      2.31    597
2020      11    495.57      2.20      2.58    568
2020      12    495.15      1.94      2.59    682
2021       1    494.55      2.70      2.49    662
2021       2    494.45      1.91      2.43    607
2021       3    493.53      1.77      2.76    162
