%  file: spo_F12_MM.dat
%  date: Mon, Mar 8, 2021 2:29:42 PM
%  
%  Chloroflurocarbon-12 (F12) data from hourly in situ samples analyzed on a gas chromatograph located 
%  at South Pole (SPO) station Antarctica (89.98 S, 24.80 W, elevation: 2810 m).  
%  
%  Atmospheric Measurements from the NOAA/ESRL Chromatograph for Atmospheric Trace Species 
%  (CATS) Program.  This GC replaces the RITS GCs operated during the period of 1986 through 2000.
%  This work was funded in part by the Atmospheric Chemistry Project of NOAA's Climate and
%  Global Change Program.
%  
%  (PIs) Geoffrey S. Dutton, Dr. James W. Elkins, Dr. Bradley D. Hall
%  
%  National Oceanic and Atmospheric Administration (NOAA)
%  Earth System Research Laboratory (ESRL)
%  325 Broadway, R/GML
%  Boulder, CO 80305-3328
%  
%  Email:  Geoff.Dutton@noaa.gov; James.W.Elkins@noaa.gov; Bradley.Hall@noaa.gov
%  Phone:      (303) 497-6086      (303) 497-6224        (303) 497-7011
%  Fax:   (303) 497-6290
%  
%  See (http://www.esrl.noaa.gov/gmd/obop/) for station statistics and personnel.
%  
%  Data use policy:
%  If you use this data in a publication or report, we would appreciate that you contact the principal
%  investigators (PIs) first and discuss your interests.  We are trying to encourage scientific discussion.
%  The PIs can discuss the quality of the data and any potential problems with its analysis.  Recent data (less
%  than 1.5 years) are considered preliminary.  Please contact the PIs for more information.
%  
%  The data should be cited in presentations or publications as the flowing:  Chloroflurocarbon-12 data from 
%  the NOAA/ESRL halocarbons in situ program. 
%  
%  DOI:  http://doi.org/10.7289/V5X0659V
%  
%  Calibration scale used:  NOAA 2008
%  
%  More information about the calibration scale can be found at: 
%  http://www.esrl.noaa.gov/gmd/ccl/
%  
%  The CATS GCs sample air once an hour.  Monthly median data are provided in parts-per-trillion, ppt. 
%  Abbreviations used:
%  yr=year, mon=month, m=monthly data; gc=type of sample--in situ GC data, sd=standard deviation of samples,
%  n=number of samples, brw=Pt. Barrow, Alaska, sum=Summit, Greenland, nwr= Niwot Ridge, Colorado
%  mlo=Mauna Loa, Hawaii, smo = American Samoa, spo=South Pole, Antarctica
%  NAN=not a number or no data, and space(s) is the delimiter.
%  
%  The standard deviation (unc) reported is the estimate of insturmental precision.  
%  The standard deviation (sd) reported is the estimate of atmospheric variability.  
%  
%  year, month, monthly median of F12 in ppt, uncertainty (unc), std. dev. (sd), number of samples
% 
% F12catsSPOyr F12catsSPOmon F12catsSPOm F12catsSPOunc F12catsSPOsd F12catsSPOn
2017       5    508.29      1.15      1.12    347
2017       6    508.50      1.30      1.06    321
2017       7    508.42      1.34      1.15    324
2017       8    508.58      1.53      1.32    310
2017       9    508.70      1.26      1.10    317
2017      10    508.56      1.24      1.13    254
2017      11    508.56      0.97      1.11    316
2017      12    507.21      1.17      1.46    259
2018       1    506.75      0.98      1.25    288
2018       2    506.69      1.07      1.06     64
2018       3     nan        nan       nan       0
2018       4    506.99      3.25      1.59    203
2018       5    506.49      2.96      1.72    330
2018       6    506.40      3.07      1.90    298
2018       7    506.53      3.45      1.74    314
2018       8    506.09      3.30      1.56    323
2018       9    505.61      1.80      1.46    486
2018      10    505.33      1.43      1.25    661
2018      11    504.91      1.56      1.43    596
2018      12    504.27      1.60      1.40    676
2019       1    503.60      1.49      1.42    614
2019       2    502.74      1.46      1.30    564
2019       3    502.87      1.19      1.17    709
2019       4    502.46      1.23      1.19    601
2019       5    501.62      1.21      1.22    674
2019       6    502.04      1.29      1.26    659
2019       7    501.48      1.26      1.27    678
2019       8    501.07      1.30      1.28    674
2019       9    500.97      1.18      1.47    593
2019      10    499.95      1.13      1.58    722
2019      11    498.96      0.83      1.42    672
2019      12    498.45      0.82      1.49    692
2020       1    498.20      1.16      1.62    590
2020       2    498.46      0.90      1.20    656
2020       3    498.75      0.64      1.18    707
2020       4    497.97      0.73      1.22    715
2020       5    498.02      0.70      1.32    730
2020       6    497.87      0.76      1.38    710
2020       7    497.82      0.75      1.44    734
2020       8    497.44      0.70      1.43    704
2020       9    497.28      0.70      1.33    688
2020      10    497.00      0.69      1.08    715
2020      11    496.11      0.72      1.13    694
2020      12    495.93      0.70      1.07    675
2021       1    495.63      0.65      1.16    675
2021       2    495.20      0.67      1.07     43
2021       3     nan        nan       nan       0
